kernel_size1,kernel_size2,cnn_internal,cnn_out,hidden_size,num_layers,dropout,learning_rate,weight_decay,accuracy,precision,recall,f1,c11,c12,c21,c22,method,config_num,val_loss,train_loss
5,5,32,64,64,2,0.5,0.001,0.0001,0.981159420289855,0.9865470852017936,0.9565217391304348,0.9713024282560706,0.6623188405797101,0.0043478260869565,0.0144927536231884,0.3188405797101449,grid-search,6,"[0.1309031002008571, 0.10626843712853794, 0.08386615437503235, 0.13992800234028926, 0.06554941013000178, 0.0643201924693317, 0.055259757658812955, 0.050936786866842367, 0.04777416535459148, 0.05008210220004026, 0.06511614290633215, 0.06096493603828817, 0.04607375596727555, 0.06955137134317714, 0.04060388014141399, 0.04647292989830021, 0.05671254767721388, 0.04803742316718667, 0.03437817907401134, 0.04838210669456599, 0.05203302764745716, 0.050354212029234104, 0.046074918355980814, 0.04333481053188921]","[0.36090057878142323, 0.12667076511838546, 0.09679840948382135, 0.08332577399529614, 0.07383229193050954, 0.06647081675194051, 0.06335324534302345, 0.06210509018637822, 0.053069364299996154, 0.04926725054476839, 0.0500344523182943, 0.0474839159827465, 0.04569151935778025, 0.038797696048181694, 0.03724870735138546, 0.04050385599341672, 0.039429266142130805, 0.03674915070166064, 0.03764479764896877, 0.039283532139411124, 0.03450454821658193, 0.0363299431836774, 0.030191159288972955, 0.02359950573190872]"
5,5,32,64,128,2,0.2,0.001,0.0001,0.9840579710144928,0.995475113122172,0.9565217391304348,0.975609756097561,0.6652173913043479,0.0014492753623188,0.0144927536231884,0.3188405797101449,grid-search,12,"[0.17868214444472239, 0.07915219069960025, 0.10823142627412334, 0.06599899161254796, 0.09789482201748075, 0.0774820332403462, 0.04306772608871166, 0.050684844143875245, 0.062103601512111105, 0.18487835097878885, 0.10579229037886342, 0.048258947585007914]","[0.4605035518822995, 0.12241441263062083, 0.08034337572184756, 0.06612261332702474, 0.06291167007035064, 0.05021280819351217, 0.04631224339956182, 0.041926425127999926, 0.03324788434958081, 0.036074147363084, 0.035367675516107214, 0.018780149446731804]"
5,5,32,128,64,1,0.2,0.001,0.0001,0.9782608695652174,1.0,0.9347826086956522,0.9662921348314608,0.6666666666666666,0.0,0.0217391304347826,0.3115942028985507,grid-search,16,"[0.1572654243463125, 0.108309561950871, 0.11914203856409025, 0.05539807038178715, 0.05539278792014393, 0.05081412011238102, 0.057386098154939905, 0.057734618106340535, 0.07929667334041696, 0.04934298287993536, 0.03988494515607062, 0.040224629674085945, 0.043371894028193005, 0.05769941741154747, 0.046601758419852465, 0.04074348326032169]","[0.297341638757835, 0.10218070769731544, 0.0739468011444459, 0.06244716672383794, 0.04974091647837715, 0.0429817428218341, 0.03632634834512397, 0.03325442349116776, 0.03055566661934886, 0.02656293323087467, 0.025983462353164406, 0.02579109247331919, 0.02432697084532265, 0.019263720437912094, 0.021175208513903653, 0.010773486260021807]"
5,5,32,128,64,1,0.5,0.001,0.0001,0.9797101449275364,0.9864864864864864,0.9521739130434784,0.9690265486725664,0.6623188405797101,0.0043478260869565,0.0159420289855072,0.3173913043478261,grid-search,18,"[0.10166613695522149, 0.11528978034710655, 0.06725254035793626, 0.05786683740548025, 0.05234774527474283, 0.06403415950271898, 0.03875021594098936, 0.03823832135337094, 0.028406187064833013, 0.04217763382565373, 0.05079068294994963, 0.0762180435256316, 0.04036924027604982, 0.0377525549866289]","[0.3619749749042584, 0.1260287882775485, 0.09009052051566725, 0.07586133668557618, 0.06959212560813237, 0.056171680409151076, 0.05219832137079625, 0.048852087895667, 0.04343833700908075, 0.04243291276007336, 0.04194050955581923, 0.03514638055898295, 0.036625626586436213, 0.024011453529247342]"
5,5,32,64,128,2,0.5,0.0001,0.0001,0.9666666666666668,0.9641255605381166,0.9347826086956522,0.9492273730684326,0.6550724637681159,0.0115942028985507,0.0217391304347826,0.3115942028985507,grid-search,15,"[0.5706580471342955, 0.48356063697391594, 0.19005327738630465, 0.1624951350968331, 0.14123743545646086, 0.14225429207241783, 0.1381547731639913, 0.16571693984009564, 0.12036359088961035, 0.13535940226686832, 0.11994530248324363, 0.11440141240242295, 0.12664891802258074, 0.09907979059080856, 0.0862138763619348, 0.10763181476161265, 0.10527466792383422, 0.13483485411546633, 0.1267189816254615, 0.09860541542114404]","[0.6083412920860084, 0.3772488242676972, 0.25989672918436363, 0.19616863347810545, 0.1673223035253805, 0.15449269126494122, 0.14329603439929137, 0.1290693755206456, 0.12698035910235425, 0.12138004937533926, 0.11284274052013643, 0.11112533841361782, 0.10108757770611096, 0.0988861693515087, 0.09800101398324937, 0.09116589807136304, 0.08990889091939225, 0.08918213029660126, 0.08206771610888322, 0.07773612786389238]"
5,5,32,128,64,2,0.2,0.001,0.0001,0.9840579710144928,0.9910313901345292,0.9608695652173912,0.9757174392935982,0.663768115942029,0.0028985507246376,0.0130434782608695,0.3202898550724637,grid-search,20,"[0.1186249677497798, 0.07425118001321188, 0.07272454573868369, 0.09196835122286127, 0.05310594980031825, 0.07833279667643066, 0.05539304779048484, 0.11542607610634803, 0.07101176881667179, 0.04369830346639411, 0.04379023441698593, 0.04537495056865737, 0.0496026808742989, 0.05244283819271144, 0.05245011359082314]","[0.24163967770322128, 0.09151972903629557, 0.07389563240806303, 0.060236854772052824, 0.050217035635987964, 0.04698027815304254, 0.04086745439446148, 0.035073970555075856, 0.03232684674285816, 0.016390328102907484, 0.013115197359016556, 0.012747816045104724, 0.011560538788528089, 0.01265687892450124, 0.010985530463262637]"
5,5,32,128,64,1,0.2,0.0001,0.0001,0.9782608695652174,0.9820627802690582,0.9521739130434784,0.9668874172185432,0.6608695652173913,0.0057971014492753,0.0159420289855072,0.3173913043478261,grid-search,17,"[0.36037620395804065, 0.14386224378951085, 0.1287559408407945, 0.11055405328098016, 0.0854313329148751, 0.10234287904145625, 0.08230733767581674, 0.08564937049045394, 0.08451964354548508, 0.07844395901506337, 0.07483286962796672, 0.10794690775219351, 0.06260912417052075, 0.06416452211889033, 0.06807001432977043, 0.06794724273286426, 0.06321549329321641, 0.06694901850707351]","[0.5482965234765097, 0.25818494460422936, 0.1704012856781973, 0.14080364859393357, 0.12537059171039514, 0.11000372545861051, 0.10433661958928783, 0.09595395614910797, 0.08832450387509246, 0.07869243064104874, 0.0760069259267766, 0.07288343437731352, 0.06888577560350409, 0.06445128267009032, 0.06835117762277246, 0.062133242638083175, 0.06100670978316645, 0.0493861236375922]"
5,5,32,128,64,2,0.5,0.001,0.0001,0.981159420289855,0.9865470852017936,0.9565217391304348,0.9713024282560706,0.6623188405797101,0.0043478260869565,0.0144927536231884,0.3188405797101449,grid-search,22,"[0.33857326411331695, 0.1681274997536093, 0.10456170028565118, 0.08281357298032023, 0.07274238551513125, 0.0770388399489606, 0.056505246028208576, 0.0672310978720466, 0.045435354471033536, 0.112259398024971, 0.058286009136421714, 0.05280868768489036, 0.04808512818327962, 0.05218758633940851]","[0.36309697995219675, 0.13757351061059653, 0.1001362754093287, 0.08103217863371308, 0.06954263693401835, 0.066178658843886, 0.06061543525950248, 0.0499483373263693, 0.04785173792381676, 0.04317718933452852, 0.042819329334729685, 0.043094701336725084, 0.036776328918916225, 0.02278369157710059]"
5,5,32,64,128,2,0.5,0.001,0.0001,0.9855072463768116,0.9910714285714286,0.9652173913043478,0.9779735682819384,0.663768115942029,0.0028985507246376,0.0115942028985507,0.3217391304347826,grid-search,14,"[0.13319713662927732, 0.18949797227739906, 0.0863828386571139, 0.06297210636190496, 0.06336940462605502, 0.058984532116506345, 0.061596211965362996, 0.05483568907500459, 0.053973169041945275, 0.06363219405130412, 0.05925434774522168, 0.06179164998451224, 0.06954397122638348, 0.044159950353414155, 0.04245645241985002, 0.04706885384486015, 0.04151736239369851, 0.04202524900084917, 0.03852555546351747, 0.041300213470187884, 0.04641811297579597, 0.04519392879256674, 0.04317794269594836, 0.04228074533901422]","[0.3873376826124609, 0.12598191372710157, 0.10287000628695271, 0.08601109672944356, 0.07544526807262293, 0.0673691420285506, 0.06743397969522018, 0.059290595844542715, 0.05063865577300787, 0.056854138086476415, 0.04330647879913541, 0.047081741350235747, 0.043697361806858966, 0.034084293280198165, 0.029603766704990687, 0.02787503574874886, 0.029848517226558836, 0.025621964996772523, 0.023311418251595523, 0.026502684916019797, 0.025278510016074795, 0.024283888899438017, 0.023864577324538436, 0.023653486678444767]"
5,5,32,64,128,2,0.2,0.0001,0.0001,0.972463768115942,0.9861751152073732,0.9304347826086956,0.9574944071588368,0.6623188405797101,0.0043478260869565,0.0231884057971014,0.3101449275362319,grid-search,13,"[0.3222417497099974, 0.1509736986974111, 0.12246392710277668, 0.10534057076065204, 0.08401417904175244, 0.08168144791554181, 0.0792568419725658, 0.08049335622360022, 0.07384654061677746, 0.1137320684009375, 0.07529167321403153, 0.07721787159038612, 0.07668567574821794, 0.06482159359923874, 0.0687358050326554, 0.0628947182185351, 0.06240889745262953, 0.06451646957728559, 0.06116126278319802, 0.06293842434071195, 0.06200951860638526, 0.06149114393450033, 0.06193933994300329, 0.061117613238867566, 0.061340465249183275, 0.06091468871977085, 0.06137473301630682, 0.061398088751444355, 0.061841226319442145, 0.0617343567569967, 0.061524236345669635]","[0.5245167743659725, 0.2587697200912149, 0.1662350424418324, 0.13332483067030185, 0.11667520360941508, 0.1031755972998278, 0.09503032874329763, 0.08591597201685593, 0.08336283570296425, 0.07718201264173044, 0.07559759491337709, 0.07118740738243153, 0.068778974706124, 0.05691616667478995, 0.054673843223243146, 0.05329329856613185, 0.05175235453670642, 0.05473730481562119, 0.05552842642761167, 0.0538731299556706, 0.05255867443319355, 0.05263542389337473, 0.05066400247730934, 0.051058837332675466, 0.05301963546356235, 0.05180244343577406, 0.048366597629099395, 0.05157542947888846, 0.050810749409145886, 0.050283288027889, 0.05171562894429371]"
5,5,32,64,128,1,0.5,0.0001,0.0001,0.982608695652174,0.9866071428571428,0.9608695652173912,0.973568281938326,0.6623188405797101,0.0043478260869565,0.0130434782608695,0.3202898550724637,grid-search,11,"[0.4529779148407472, 0.3622049802962022, 0.23501697454888087, 0.17284173735727867, 0.17373918146133804, 0.13922908645457563, 0.1377972473915762, 0.12991486126198792, 0.11774360789105487, 0.11959429487932283, 0.10015207718317516, 0.12064157360687087, 0.11298137271585755, 0.09796779160835566, 0.09671490110206203, 0.10010562501608944, 0.0879927718734297, 0.0941597916609727, 0.08681092174717775, 0.0823377408266354, 0.09856140382590894, 0.09559005020240036, 0.08461715353545375, 0.08896690348867708, 0.08067105127832828, 0.07913218589816004, 0.07939237193950714, 0.07818446352701777, 0.0757639807371351, 0.07897572151164357, 0.07452873222511978, 0.0757402442007636, 0.07503156673509437, 0.07545009041085649, 0.07632234724513136, 0.07634936454064117]","[0.6224129620547357, 0.3993023378088286, 0.2794198537012562, 0.23422792308816784, 0.20375262798226781, 0.1835902123344376, 0.16740908098137497, 0.1495686510032484, 0.1372135372780337, 0.12913621160489702, 0.12233858915447184, 0.11325338203000444, 0.10928605898018424, 0.10212841917765265, 0.09663580440438206, 0.092210078520829, 0.09355842766136017, 0.0872098644797102, 0.08375489315528141, 0.08257233327132876, 0.07961430498797104, 0.07877723218553001, 0.07554431119703957, 0.07239069702413153, 0.0654932867186481, 0.06436883424957111, 0.06410822105068578, 0.06508035116406206, 0.06476327735972039, 0.0612838967227665, 0.06294425771442261, 0.06241419301084917, 0.06561634812916102, 0.062415184707788285, 0.06266302865160948, 0.059988291591779624]"
5,5,32,128,64,2,0.2,0.0001,0.0001,0.981159420289855,0.9954337899543378,0.9478260869565216,0.9710467706013364,0.6652173913043479,0.0014492753623188,0.017391304347826,0.3159420289855073,grid-search,21,"[0.29734414968735134, 0.15212580289405125, 0.12401153269008948, 0.11467112536327197, 0.09681240579065604, 0.1015760844740539, 0.08932536405821641, 0.07764724729797588, 0.08291018123810108, 0.10584314407494205, 0.07195606154318039, 0.07501247454171953, 0.1046233514849192, 0.06402563999962205, 0.06868217213568875, 0.06429743133067416, 0.11329860105597152, 0.05721754171640779, 0.06667800198118083, 0.056040423802840404, 0.07511153719940175, 0.05908978526862577, 0.09603892783156763, 0.07504573319322215, 0.06721426536872362]","[0.5543642568303958, 0.26964360760451345, 0.17964587673410087, 0.14594276134831538, 0.13477048126055466, 0.11829191054321679, 0.10941790995849787, 0.09757587383730999, 0.09165487085518084, 0.08697756171290837, 0.08689965372660051, 0.07637371022964974, 0.07390836856020062, 0.06832120600838128, 0.06836154238523082, 0.06636066991000246, 0.062208653664894975, 0.05596126476226154, 0.05711096386700152, 0.05340897990476821, 0.055209933198057115, 0.05243586979361824, 0.05013925059459947, 0.045576370852885656, 0.03841038862408727]"
5,5,32,128,64,1,0.5,0.0001,0.0001,0.972463768115942,0.9953051643192488,0.9217391304347826,0.9571106094808126,0.6652173913043479,0.0014492753623188,0.0260869565217391,0.3072463768115942,grid-search,19,"[0.47770443787941563, 0.24535752221559867, 0.21841803861734194, 0.1879885210058628, 0.19792209403255048, 0.20435882782420287, 0.17313130524678108, 0.17631781759122625, 0.1481324901135686, 0.1250476444211717, 0.10507038192680249, 0.09815021727281885, 0.09687601564786373, 0.08664101953857029, 0.1296617376904648, 0.11453948535908683, 0.09502931853207067, 0.11477857323076862, 0.07906557122866313, 0.07885522635367054, 0.07990905905787188, 0.08133820950304373, 0.08512661266976441, 0.07807622162493853, 0.07918929898192008, 0.07734016897395635, 0.08244985215162906, 0.07424568112354535, 0.07783626434572327, 0.08249609384279794, 0.0775387238812609, 0.07617079388374129, 0.07439332233312038]","[0.6639667622941104, 0.40025648484496695, 0.26086337406702925, 0.2039795653606569, 0.17465836093087042, 0.15887317086851813, 0.1499843908455468, 0.13251428836864712, 0.1280056187640998, 0.12008968194315553, 0.11097698204302058, 0.10425807396486082, 0.10018002474221009, 0.09815362669254873, 0.09732736604162615, 0.09041311354782297, 0.08754477924651981, 0.08669345552219679, 0.07727457641617787, 0.07572910969879319, 0.07555817906349578, 0.07612675551583954, 0.07338905483514904, 0.07184091999462046, 0.07194491942630664, 0.07471296303456736, 0.07382417280773791, 0.07194807597184799, 0.07140225986375681, 0.07687920450285003, 0.07119828634313308, 0.07406654125493094, 0.0725084864902065]"
5,5,32,128,128,1,0.2,0.001,0.0001,0.9840579710144928,0.995475113122172,0.9565217391304348,0.975609756097561,0.6652173913043479,0.0014492753623188,0.0144927536231884,0.3188405797101449,grid-search,24,"[0.2183900913462425, 0.08805666150501332, 0.0837230998530196, 0.07473709350242877, 0.053141242784197226, 0.10624788886828658, 0.11090044195924957, 0.044404377576518946, 0.04895974901946596, 0.046172666699977785, 0.05988828860482989, 0.047555254300674185, 0.0397886181147978, 0.03990594874369727, 0.04145001184000508, 0.03966498129823147, 0.04552276576680761, 0.04806896455216375, 0.04625120977545567, 0.045924053670601914, 0.043178044855570384]","[0.530457114708904, 0.1273940758179187, 0.07716475243490238, 0.0574406927635688, 0.05020187962145428, 0.04763781544792628, 0.03587197200567971, 0.03397705554700798, 0.038535487185933893, 0.03203678374857669, 0.02633358000328276, 0.02106490427103094, 0.012486852099396185, 0.008719420748153234, 0.008162950883879125, 0.00791697605902635, 0.006945271330299587, 0.006554692595123494, 0.0063813670872928255, 0.005670382107858155, 0.0049030511764077515]"
5,5,32,128,128,1,0.5,0.0001,0.0001,0.9768115942028984,0.9908256880733946,0.9391304347826088,0.9642857142857144,0.663768115942029,0.0028985507246376,0.0202898550724637,0.3130434782608696,grid-search,27,"[0.42846062053472567, 0.28815234872775203, 0.24083200756173867, 0.20559640207256263, 0.15194239602304804, 0.13413262884251964, 0.1177413121629984, 0.11509791085233864, 0.1278766217546012, 0.12187803958733685, 0.1296268267234644, 0.12447066640314193, 0.09763130771581274, 0.09951600768209364, 0.09291800213917994, 0.10035897405125582, 0.09928737941663712, 0.09374022535764827, 0.09449650912593381, 0.09648271792162305]","[0.6401077740776696, 0.36964143739130934, 0.26078819125694663, 0.2008605280302857, 0.16797630926042698, 0.15101045922461995, 0.13287325843166878, 0.1274698532567862, 0.1169264469177793, 0.11371327737747618, 0.10407109048346204, 0.10386650217007723, 0.08729357256762389, 0.09114157041078311, 0.0839754008001795, 0.08653181155310258, 0.0867983687632276, 0.0877487240137079, 0.08401510472283821, 0.08516819933375748]"
5,5,32,128,64,2,0.5,0.0001,0.0001,0.981159420289855,0.9865470852017936,0.9565217391304348,0.9713024282560706,0.6623188405797101,0.0043478260869565,0.0144927536231884,0.3188405797101449,grid-search,23,"[0.40882150217508656, 0.2485729765911133, 0.2505715975585656, 0.15414606275944373, 0.1327218293952636, 0.15187561153792417, 0.13505749712483242, 0.11430327368613619, 0.11521314452282894, 0.10424681176216556, 0.08207813403807962, 0.09110778394656685, 0.08031618559601693, 0.08531105749380703, 0.07598831131457327, 0.11013978335839243, 0.08529838423232715, 0.06691192442145294, 0.08218559986935595, 0.07664136017242876, 0.08463410113472492, 0.07145003753547104, 0.07290366080064231]","[0.6092436058740867, 0.3811030530027653, 0.2726517861561948, 0.2123714905832649, 0.17626974060151138, 0.1550646387377607, 0.1396932614933528, 0.12575952213190153, 0.11458096306121565, 0.1039108125474549, 0.10334315604383223, 0.09712149619008414, 0.09287125958163463, 0.09063901127956342, 0.08483549021375918, 0.081479288833706, 0.07854209800050165, 0.0772164525325551, 0.07551791134985826, 0.07338421394716103, 0.06999154527722184, 0.06812273705547436, 0.06427736134240772]"
