kernel_size1,kernel_size2,cnn_internal,cnn_out,hidden_size,num_layers,dropout,learning_rate,weight_decay,batch_size,accuracy,precision,recall,f1,c11,c12,c21,c22,val_loss,train_loss,config_num,method
7,5,128,256,256,2,0.5,0.0001,0.0001,128,0.9658703071672357,0.985663082437276,0.9450171821305842,0.9649122807017544,0.4965870307167235,0.0068259385665529,0.0273037542662116,0.4692832764505119,"[0.5570847756332822, 0.407800641324785, 0.3532673517862956, 0.35118628210491604, 0.3350193864769406, 0.3360725674364302, 0.18152846727106306, 0.18819921877649096, 0.1559562103615867, 0.18875878635380003, 0.17680005066924626, 0.11305689397785398, 0.2558758474058575, 0.2365414864487118, 0.16110489765803018, 0.137734308011002, 0.11410400685336855, 0.12195246583885616, 0.10699692451291615, 0.1026763187514411, 0.1228793321384324, 0.09498208347294065, 0.13433459318346447, 0.13019548687669966, 0.11880269481076135, 0.12300598290231493, 0.10161839177211125, 0.11123113913668527, 0.12171325335899989, 0.12500497036510044, 0.12448986288574007]","[0.6025717023647192, 0.493148661924131, 0.39464408339876117, 0.36975249919024383, 0.36057132030978345, 0.35524593338821875, 0.30718425412972766, 0.19936237755146893, 0.18083084148891043, 0.21601957015015863, 0.18689566805507196, 0.1679610059116826, 0.28065659805680765, 0.3126799726124966, 0.23289205133914948, 0.17796833609992807, 0.15407572483474558, 0.1331393298777667, 0.12703574629444064, 0.12783261049877515, 0.12569738597129332, 0.11912727412400824, 0.118168777588642, 0.11528162737235878, 0.11567499646634767, 0.11538341460805951, 0.11115467469349052, 0.10711651171247165, 0.10952209997357744, 0.10950630993554086, 0.1089834353011666]",35,grid_search
7,5,64,128,256,2,0.5,0.01,0.001,64,0.8481228668941979,0.8098159509202454,0.9072164948453608,0.8557536466774717,0.3976109215017064,0.1058020477815699,0.046075085324232,0.4505119453924914,"[0.3542196224717533, 0.6785579639322618, 0.5645520196241491, 0.4697133811081157, 0.6022552900454577, 0.3933250325567582, 0.371866152567022, 0.3342881763682646, 0.32157424267600565, 0.3159378293682547, 0.29343481537173777, 0.28520742409369526, 0.30527062538792105, 0.32589683462591734, 0.29017805527238283, 0.28741486808832956, 0.28071974305545583, 0.28296157191781435, 0.27781889982083263, 0.28227834140553193, 0.2895386078778435, 0.30737972697790933, 0.30423805731184345, 0.287053405362017, 0.28200384623864116, 0.2835301423774046, 0.28274229519507466, 0.2824220043771407]","[0.4749448990279978, 0.40919627700791217, 0.6510563483743956, 0.5575872768055309, 0.5208403147531279, 0.5031116433215864, 0.42403456207477686, 0.3987743951606028, 0.3806765874226888, 0.37333444912325253, 0.3659408747246771, 0.3556644309199218, 0.3617024306546558, 0.35886131543101685, 0.34792950907439896, 0.343572404348489, 0.3381130307009726, 0.32701905929681024, 0.3305169190421249, 0.3270783277623581, 0.322912580361872, 0.31977976610263187, 0.32417197977051593, 0.3213107294657014, 0.32012396531574655, 0.3135355952562708, 0.31134770900914166, 0.3164561115431063]",37,grid_search
7,5,64,128,256,2,0.5,0.01,0.001,128,0.9215017064846416,0.9359430604982206,0.9037800687285223,0.9195804195804196,0.4726962457337884,0.030716723549488,0.0477815699658703,0.4488054607508532,"[0.3602112763457828, 0.30405981010860866, 0.33997893664571976, 0.36483574906984967, 0.5068707797262404, 0.35905200242996216, 0.3216913640499115, 0.3059257898065779, 0.32120640410317314, 0.2004874994357427, 0.3648725185129378, 0.30066084530618453, 0.3820243875185649, 0.3081088595920139, 0.22223715484142303, 0.22621419694688585, 0.22530832058853573, 0.2050151742166943, 0.20445969369676378]","[0.5051080033634648, 0.3856584122686675, 0.40459269375512097, 0.3732550216443611, 0.38022182204506616, 0.3914822321949583, 0.3690800495219953, 0.3463499830527739, 0.34130593276385107, 0.30915634153467236, 0.3822866915301843, 0.3531271083788438, 0.3118214033769839, 0.32136911876273877, 0.2726426409049468, 0.2500804342103727, 0.2669332727338328, 0.24949612671678717, 0.2217068879893332]",38,grid_search
7,5,64,128,256,2,0.5,0.01,0.001,32,0.8344709897610921,0.793939393939394,0.9003436426116839,0.8438003220611916,0.3873720136518771,0.1160409556313993,0.0494880546075085,0.447098976109215,"[0.3726857489708698, 0.37814444438977673, 0.5110608059348483, 0.37317826847235364, 0.35542769278540753, 0.3598365512761203, 0.35187077251347626, 0.3411252936630538, 0.349986733360724, 0.357727484721126, 0.41084034289374494, 0.36986356928493036, 0.32634514570236206, 0.3307619821844679, 0.33156305732149066, 0.3327174028663924, 0.3294666897166859, 0.3232307117996794, 0.32105680938923, 0.3211002864620902, 0.3193670077757402, 0.31702839786356146, 0.3183655815594124, 0.3181844692338597, 0.31621523833636084, 0.31457140228965064, 0.3162320558771943, 0.31598266146399756, 0.3145524841366392, 0.31401556865735486, 0.3133513859727166, 0.3260849118232727, 0.31605589751041296, 0.31162081703995215, 0.3120126006278125, 0.31383773865121783, 0.31831649758599023, 0.3123018556472027, 0.31246888050527283, 0.31310762690775323, 0.31294126041007764, 0.3129831886652744, 0.3129633601867791]","[0.5030522277635155, 0.4197775693328092, 0.45533509383147414, 0.48213920347166783, 0.44461025579860713, 0.41086659648201684, 0.4115034646608613, 0.39951827286770847, 0.4046957246733434, 0.3921425397874731, 0.40505081482908945, 0.40101714511260844, 0.37262490865859116, 0.3569427682369044, 0.35485429994084616, 0.3569362772007783, 0.3560373674739491, 0.348783842203292, 0.34927381450931233, 0.3500377925282175, 0.3461437387899919, 0.34752811175404175, 0.3502212758317138, 0.3451311955172004, 0.34708249224632076, 0.3469540530420614, 0.3463876248534882, 0.3474091640250249, 0.34768350174029666, 0.34559150819074025, 0.34576089973702573, 0.3484179795239911, 0.3399756507891597, 0.34514616937799886, 0.3412587749912883, 0.3452445530530178, 0.3413028492394722, 0.3450648784637451, 0.34071909737857903, 0.33956378732215275, 0.3384984637977499, 0.3432008611659209, 0.3422924925883611]",36,grid_search
7,5,64,128,256,2,0.5,0.01,0.0001,32,0.7081911262798635,0.655440414507772,0.8694158075601375,0.7474150664697193,0.2764505119453925,0.2269624573378839,0.0648464163822525,0.431740614334471,"[0.6341103947523868, 0.5832291073871382, 0.5617444334608136, 0.48236172036691144, 0.49894410371780396, 0.5168930833989923, 0.4945112376502066, 0.4803821290984298, 0.5119374466664863, 0.5384507910771803, 0.4974583856987231, 0.49290489066730847, 0.4777756468816237, 0.48432451576897595, 0.4995233452681339, 0.4902706200426275, 0.49012041001608875, 0.48851722117626306, 0.48800307873523596, 0.49057727149038605, 0.4896563977906198, 0.4896541653257428]","[0.6280590862487302, 0.6128780889240178, 0.5965966218800256, 0.5627763804161188, 0.5807574486190622, 0.5567434037273581, 0.5701680266947458, 0.5305581855954546, 0.5660806729486494, 0.6109065332195975, 0.6047678937514623, 0.5809080514943961, 0.5560385379375834, 0.5530557641477296, 0.5636625025760044, 0.5536571605639025, 0.5461322904536219, 0.5449607686111422, 0.5433511675307245, 0.5512543151324446, 0.5474935833251837, 0.534227340284622]",39,grid_search
7,5,64,128,256,2,0.5,0.01,0.0001,128,0.9419795221843004,0.9540636042402828,0.9278350515463918,0.940766550522648,0.4812286689419795,0.0221843003412969,0.0358361774744027,0.4607508532423208,"[0.36606329679489136, 0.351348833905326, 0.321900165743298, 0.33199774225552875, 0.3293628262148963, 0.31557512283325195, 0.3137591481208801, 0.33405372500419617, 0.3192696240213182, 0.3047230773501926, 0.33611242638693917, 0.32445885406600106, 0.30652708808581036, 0.32177380720774335, 0.2943063957823647, 0.2939132750034332, 0.29386084775129956, 0.27946854134400684, 0.2606626980834537, 0.2570510407288869, 0.25042151080237496, 0.23532317909929487, 0.20223554306560093, 0.24967828061845568, 0.20219311283694374, 0.1484842730893029, 1.2604089445537991, 0.5185815857516395, 0.3959807985358768, 0.34655219978756374, 0.33614475197262234, 0.32728161414464313, 0.3088218867778778, 0.28763176169660354, 0.2802618493636449]","[0.546942780415217, 0.38038523720972467, 0.37571038712154736, 0.3792722830266664, 0.3644882016109698, 0.3661114392858563, 0.3615454679185694, 0.37463643243818573, 0.3617910625356616, 0.3555682328614322, 0.36389269070191815, 0.35385531864383, 0.36223157156597485, 0.35896563349348126, 0.3386702871683872, 0.3241309600346016, 0.32183353331955994, 0.3179232216242588, 0.3022707908442526, 0.2868134221344283, 0.2855078234817042, 0.2684938618631074, 0.24154381815231207, 0.23674573907346436, 0.25607126635132416, 0.1963682540438392, 0.2772387530316006, 0.6439436294815757, 0.48531138716322003, 0.3941609028613929, 0.3831761045889421, 0.3723407568353595, 0.3629814350243771, 0.3453239383119525, 0.3203894193425323]",41,grid_search
7,5,64,128,256,2,0.5,0.01,0.0001,64,0.9232081911262798,0.9241379310344828,0.9209621993127148,0.9225473321858864,0.4658703071672355,0.0375426621160409,0.0392491467576791,0.4573378839590443,"[0.3814939365667455, 0.361332472632913, 0.38491751867182117, 0.32546936939744386, 0.31616174999405355, 0.3287083138437832, 0.33266181980862336, 0.33919639096540566, 0.35750412415055666, 0.31616418940179486, 0.30960164788891287, 0.31050845892990336, 0.3020784556865692, 0.29620547242024364, 0.3021274086307077, 0.28506947527913484, 0.28014901981634255, 0.2983134809662314, 0.2778405424426584, 0.2794331890695235, 0.27209921444163604, 0.26081127191291137, 0.31167320907115936, 0.2677924878457013, 0.26408617110813365, 0.27990800668211546, 0.26164039092905383, 0.26236818467869477, 0.25972632800831513, 0.25695695859544415, 0.2608458951992147, 0.2539488103459863, 0.2578536298345117, 0.25486114708816304, 0.2530863916172701, 0.25271937163437114, 0.2665933090097764, 0.24208453998846166, 0.24883551983272328, 0.2424947260057225, 0.24032267489854028, 0.23543337951688206, 0.2266582925530041, 0.2263040551367928, 0.23005182865787954, 0.2201763514210196, 0.2141499896259869, 0.20793693293543422, 0.20825549697174744, 0.2104239919606377]","[0.5102900822054256, 0.3956722319126129, 0.39147658171978866, 0.3885420249267058, 0.3845865866451552, 0.38340703601186926, 0.39400621526169055, 0.3939612869060401, 0.39516705545512115, 0.36821565460978134, 0.3535263285492406, 0.34731927988204087, 0.346427132460204, 0.33842424574223434, 0.3296347644292947, 0.32315722649747675, 0.3200469118627635, 0.32561856756607693, 0.31920861859213223, 0.32818919081579556, 0.3279652525529717, 0.3160268854011189, 0.32276356062202743, 0.31996151037288434, 0.3145156376289599, 0.30647397831533896, 0.2983749574332526, 0.297555175243002, 0.28889931535178964, 0.28860056219678937, 0.27895695196859766, 0.29262459910277167, 0.2896960908264825, 0.28606956181201065, 0.2795363176952709, 0.2795020705371192, 0.2754170973644112, 0.27137100267590897, 0.2688133546122999, 0.26293819894393283, 0.2560411660057126, 0.25464364389578503, 0.24794132002826894, 0.2480705136602575, 0.24139040053793878, 0.2399228455668146, 0.23338904694625826, 0.23173168008074616, 0.2302526148657004, 0.2292468040955789]",40,grid_search
7,5,64,128,256,2,0.5,0.001,0.001,32,0.9197952218430034,0.9420289855072465,0.8934707903780069,0.9171075837742504,0.4761092150170648,0.0273037542662116,0.0529010238907849,0.4436860068259385,"[0.5689721432599154, 0.3754572719335556, 0.36032425905718946, 0.23017717401186624, 0.43763951550830493, 0.43017185456825024, 0.33618411828171124, 0.3319130399913499, 0.32357743563074054, 0.3234504529021003, 0.32002727461583685, 0.3209763349908771, 0.32005115666172723]","[0.4040579345415939, 0.39536233618855476, 0.3938022095597152, 0.3446507753070557, 0.42235836962407286, 0.3977786676224434, 0.3780076581646096, 0.37894139732375287, 0.36229366673664615, 0.35720314932140435, 0.3527581367754575, 0.35266193679787894, 0.35015176010854315]",42,grid_search
7,5,64,128,256,2,0.5,0.001,0.001,128,0.984641638225256,0.9964788732394366,0.972508591065292,0.9843478260869564,0.5017064846416383,0.0017064846416382,0.0136518771331058,0.4829351535836177,"[0.3504585689968533, 0.2862376736270057, 0.3118796812163459, 0.3679237961769104, 0.3200450638930003, 0.31887921028667027, 0.2965187264813317, 0.2723738451798757, 0.24202494157685173, 0.21486009657382965, 0.1837722940577401, 0.2407660467757119, 0.17143193218443128, 0.16360564943816927, 0.6668613718615638, 0.18854379074441063, 0.1314955105384191, 0.11325614237123066, 0.2581692884365718, 0.11529298623402913, 0.058098755362961024, 0.06028331588539812, 0.06259585358202457, 0.1258594360616472, 0.1520405039191246, 0.05325318810840448, 0.057108448818325996, 0.0754234739061859, 0.05612287111580372, 0.09257109877136019, 0.07867082870668834, 0.06396965206497246, 0.05432845465838909, 0.055450094035930104, 0.05538605836530527]","[0.4926074869704969, 0.35537799470352405, 0.38001406012159406, 0.4090943959626285, 0.37499182603575965, 0.3476540211475257, 0.33727100220593537, 0.31271748289917456, 0.2938475247585412, 0.27033048552094086, 0.241900003769181, 0.2561173795750647, 0.24191417206417432, 0.19088333596785864, 0.1974672812855605, 0.2662034486279343, 0.20231783999638123, 0.1466532717600013, 0.10769923866698236, 0.13212301672408075, 0.11654017131888506, 0.08038912724816438, 0.06784269789403136, 0.09924533528586228, 0.1065485400683952, 0.08258807670437929, 0.07048269333035657, 0.06400012755484293, 0.06361493756147948, 0.06664700083660358, 0.06781682761555369, 0.06025091378074704, 0.061015530630494606, 0.06151679197721409, 0.06154234447714054]",44,grid_search
7,5,64,128,256,2,0.5,0.001,0.001,64,0.9607508532423208,0.9820143884892086,0.9381443298969072,0.9595782073813708,0.4948805460750853,0.0085324232081911,0.030716723549488,0.4658703071672355,"[0.33773213449646444, 0.6548644795137293, 0.5645873932277455, 0.3593726017895867, 0.3675327090656056, 0.266629241845187, 0.14963935885359259, 0.13522877237376044, 0.12393730309079676, 0.17388184500091217, 0.15005862099282882, 0.14975445980534835, 0.16057342203224406, 0.12250991428599638, 0.14537664787734256, 0.14642632708829992, 0.1371349350494497, 0.14451519224573584, 0.1313022585476146, 0.12196027049246956, 0.12105158234343809, 0.11941539934452843, 0.1190250476493555, 0.11924876447986155, 0.11910826888154535, 0.11959843469016693, 0.11881974032696556, 0.11962518402758766, 0.11866334738100276, 0.11804680482429616, 0.11799027376315173, 0.1178683472030303, 0.11771111409453784, 0.11777683303636663, 0.11775760922361822, 0.11771147391375374, 0.11730877441518447, 0.11778942407930598, 0.1170738028252826, 0.11711418409557904, 0.11719155180103638, 0.11691596972591736, 0.11943953484296799, 0.11958569858004064, 0.11942950636148453, 0.11861619835390765, 0.11895943958969678, 0.11984947060837466, 0.11993029845111511, 0.11905464486164205]","[0.4323497647137353, 0.4224825943961288, 0.6267117374774182, 0.4864665229212154, 0.3967675505713983, 0.3272568066463326, 0.23506359665682822, 0.19474795855807536, 0.21480151525501048, 0.1815882275501887, 0.23149304001620322, 0.29084383301211125, 0.20170594243840737, 0.16624139057415904, 0.17132407709053069, 0.16812841402310313, 0.16493870453401047, 0.1707277505686789, 0.16594295248840796, 0.1651218363055677, 0.1578156151103251, 0.15457449565556916, 0.1549577461837819, 0.15524689649993723, 0.1548223431137475, 0.15692150513782646, 0.1528735343705524, 0.15664219348268074, 0.15172865174033426, 0.158903837881305, 0.1523289561948993, 0.1537817929956046, 0.15151604637503624, 0.1582869276630156, 0.15566510379765974, 0.15629616515202957, 0.1499433625263698, 0.15018415005143845, 0.15328195013783194, 0.15613884873913997, 0.14952130310914732, 0.15221903484427568, 0.15392491898753427, 0.14987292163299792, 0.15731248620784644, 0.15119181065396828, 0.14765716744869045, 0.15626983096202215, 0.15201237707427054, 0.1575752514781374]",43,grid_search
7,5,64,128,256,2,0.5,0.001,0.0001,32,0.924914675767918,0.9273356401384084,0.9209621993127148,0.9241379310344828,0.4675767918088737,0.0358361774744027,0.0392491467576791,0.4573378839590443,"[0.34876584284233325, 0.31214636022394354, 0.2625717139153769, 0.32722973688082263, 0.3478275036269968, 0.2956209774270202, 0.3047710643573241, 0.27603977557384607, 0.25302616371349856, 0.22980976894949423, 0.2566938644105738, 0.36457624128370575, 0.3258338800885461, 0.30322763685024146, 0.29985347525639966, 0.29156826120434387, 0.2809623091509848, 0.2665797571341197, 0.264492313970219]","[0.3983140548296047, 0.3532425490292636, 0.37792291085828433, 0.3931220250599312, 0.35632082786072383, 0.35256528865658876, 0.34795490245927463, 0.3193530617564013, 0.29713533147040644, 0.28766474325322744, 0.2634510225193067, 0.4300858787627834, 0.3642643823316603, 0.33792335709387605, 0.3227147047944141, 0.31541467503164755, 0.3071584008972753, 0.29950907228119444, 0.29804437432551023]",45,grid_search
7,5,64,128,256,2,0.5,0.001,0.0001,64,0.909556313993174,0.9219858156028368,0.8934707903780069,0.9075043630017452,0.4658703071672355,0.0375426621160409,0.0529010238907849,0.4436860068259385,"[0.35239118512939005, 0.33492405274335074, 0.3415340763681075, 0.35056574730312123, 0.33525345693616304, 0.3192588862250833, 0.2913170088739956, 0.2317294215454775, 0.32690317665829377, 0.2972069040817373, 0.32409703205613527, 0.31281932311899524, 0.3102596542414497, 0.3071804835515864, 0.30523325941141916, 0.30195413003949556, 0.3014780914082247]","[0.4288608813376138, 0.40872897614132275, 0.39032925992752565, 0.3981554081494158, 0.3494718090602846, 0.37447920396472467, 0.3130876293236559, 0.3129999497623155, 0.3731400668621063, 0.34425020533980744, 0.3275155316699635, 0.3483799842722488, 0.3339451946543925, 0.32956643199378793, 0.3262402458172856, 0.3277083615010435, 0.32439968396316876]",46,grid_search
7,5,64,128,256,2,0.5,0.001,0.0001,128,0.9658703071672357,0.975438596491228,0.9553264604810996,0.9652777777777778,0.4914675767918088,0.0119453924914675,0.0221843003412969,0.4744027303754266,"[0.3730739388200972, 0.3666883077886369, 0.35926280087894863, 0.3101091848479377, 0.18195788231160906, 0.36448439955711365, 0.32129430439737106, 0.2711686094601949, 0.23069943487644196, 0.18348111708958945, 0.486220164431466, 0.15374734418259728, 0.14373009651899338, 0.09693446920977698, 0.09731808553139369, 0.0617975244919459, 0.16390808506144416, 0.297397095296118, 0.12079500903685887, 0.08280155435204506, 0.07781295333471563, 0.08740087846914928, 0.09113437020116383, 0.11414669536881977, 0.11670919590526158]","[0.45382746331619495, 0.37180750388087647, 0.34697069724400836, 0.35075221955776215, 0.27928949892520905, 0.3476480243332458, 0.36815441286925116, 0.3317437889901074, 0.28850314382350806, 0.21360627900470386, 0.2205537844336394, 0.20652974825916867, 0.2027771407456109, 0.15169496337572733, 0.1382981100768754, 0.12384589422832835, 0.12391275935100787, 0.16910067719943594, 0.16972292372674652, 0.10898824295762813, 0.10183540212385582, 0.09443979642607948, 0.0921916151137063, 0.09781282146771748, 0.09114466291485411]",47,grid_search
7,5,64,128,256,2,0.5,0.0001,0.001,32,0.9726962457337884,1.0,0.9450171821305842,0.9717314487632508,0.5034129692832765,0.0,0.0273037542662116,0.4692832764505119,"[0.3723200523492062, 0.3474832439061367, 0.39304386395396607, 0.20107110499432593, 0.16483603688803586, 0.14057208913745303, 0.19597910954193634, 0.1223617432018121, 0.13567122049403912, 0.10179871760986069, 0.13339439706143105, 0.45397985342777136, 0.28231389888308267, 0.10384803914436788, 0.0793718056696834, 0.10839879749850793, 0.07891318196374358, 0.08642206950621172, 0.2279405864802274, 0.11800312764491096, 0.12580090236257424, 0.1230784956027161, 0.1165130834913615, 0.10208921744064851, 0.10318628625210488, 0.09795684203731292]","[0.541813915651856, 0.3805724006484855, 0.3340065769964095, 0.2932712734874451, 0.24100600290253307, 0.2050359690505447, 0.1996448841792616, 0.19930420048309094, 0.1747922023588961, 0.18492556433898932, 0.16388244698332113, 0.15205959205261685, 0.1541354079363924, 0.16280338159677657, 0.10593779150848136, 0.1534550042794735, 0.09937181661018368, 0.09151421382910374, 0.14749526046216488, 0.08978165797607014, 0.08844181181242068, 0.08179553946000383, 0.08371951181272214, 0.08167007357361868, 0.08155354312056619, 0.08189522602002729]",48,grid_search
7,5,64,128,256,2,0.5,0.0001,0.001,128,0.955631399317406,0.988929889298893,0.9209621993127148,0.9537366548042704,0.4982935153583617,0.0051194539249146,0.0392491467576791,0.4573378839590443,"[0.5849724875556098, 0.5165416399637858, 0.38913335733943516, 0.3531823688083225, 0.3523090249962277, 0.3375357720586989, 0.3310522238413493, 0.27225138743718463, 0.3472807076242235, 0.1616737941900889, 0.13303006357616848, 0.16703348524040645, 0.16728011435932583, 0.13531075749132368, 0.1424148976802826, 0.17888541519641876, 0.09496710739201969, 0.11515464012821515, 0.11402345531516606, 0.15064645806948343, 0.19995081590281594, 0.18690713412231869, 0.17014586842722362, 0.1584482250942124, 0.1465287349290318, 0.14575431247552237]","[0.6208255110364972, 0.5480362827127631, 0.45107923312620685, 0.38904448892130994, 0.3735389095364195, 0.36398234060316376, 0.3551154506928993, 0.3038262015942371, 0.19892254674976523, 0.24902471990296335, 0.1465143422511491, 0.12126820974729279, 0.22699656721317407, 0.22535100443796677, 0.15827760416449924, 0.14644505241603561, 0.12320700536171596, 0.11425925983172475, 0.11925870326883865, 0.151925862851468, 0.15089422204729283, 0.1530574280204195, 0.14531909358320813, 0.1363135553670652, 0.13182642649520526, 0.12432100533535986]",50,grid_search
7,5,64,128,256,2,0.5,0.0001,0.001,64,0.9641638225255972,0.9963235294117648,0.9312714776632304,0.9626998223801064,0.5017064846416383,0.0017064846416382,0.0341296928327645,0.462457337883959,"[0.5282341855413774, 0.37476087843670564, 0.352320497526842, 0.340820791090236, 0.3463487800429849, 0.30416327013688926, 0.1836920792565626, 0.21857029550215779, 0.4686599110855776, 0.24250528216362, 0.20630897450096466, 0.1790859778137768, 0.1645247774089084, 0.14297766063143225, 0.19420443080803929, 0.12478391826152802, 0.1511501801364562, 0.12365030584966435, 0.1281358089078875, 0.17898299194434109, 0.11644576117396355, 0.16228824503281536, 0.18600384145975113, 0.12064909299506861, 0.11096349884481992, 0.11490004947956871, 0.10991076226620113, 0.10768070663599406, 0.11127136779182098, 0.08721494543201783, 0.14687349866418278, 0.13575310413451755, 0.13370566333041473, 0.09582936106359258, 0.08615698007976308, 0.09622518269016463, 0.08851631621227544, 0.09521237212945433, 0.08924337827107486, 0.092356786789263, 0.09279747362084248, 0.09440555653589613, 0.09520325491971829, 0.09515763030332677]","[0.5895149739402713, 0.4389664178544825, 0.3731185680989063, 0.35451544414867053, 0.3242977320244818, 0.33752893882267404, 0.29254823245785455, 0.21217520794633662, 0.26187400452115317, 0.2719130730538657, 0.2337035174396905, 0.1675040036665671, 0.15991485423662447, 0.14628893757859865, 0.14494153349237007, 0.13669601573862813, 0.12774342637170444, 0.12035902307340593, 0.11844360760667107, 0.12135679760214055, 0.1099514543558612, 0.1018898958961169, 0.1095608247048927, 0.09698260383624019, 0.10201377754635883, 0.09721092304045503, 0.09265567537284258, 0.09234401465139606, 0.08687717402636101, 0.09055449525741013, 0.08694076354643612, 0.08233662418118029, 0.08433040866458957, 0.09296687980267135, 0.07499114455034335, 0.07916580829204935, 0.08840935324516261, 0.08030233557590029, 0.07784569291680148, 0.083544622852721, 0.08107969266447154, 0.07691856510372776, 0.08269511657117894, 0.07909941427748311]",49,grid_search
7,5,64,128,256,2,0.5,0.0001,0.0001,32,0.9573378839590444,0.996268656716418,0.9175257731958762,0.9552772808586762,0.5017064846416383,0.0017064846416382,0.0409556313993174,0.4556313993174061,"[0.37239217351783405, 0.3486030413345857, 0.1985464920148705, 0.3162725856809905, 0.3052337955344807, 0.23107106170871042, 0.12269477343017404, 0.47827310092521436, 0.26095890231204755, 0.14903390791380045, 0.17047884382984854, 0.14062670956958423, 0.13466176729310642, 0.13761257188338222, 0.137929030552958, 0.13811565958189242]","[0.5060867615269892, 0.37222612795956206, 0.27536212503345625, 0.2874158781134721, 0.24961626981243942, 0.21433578626337377, 0.17526788103648208, 0.2154285013816799, 0.21512876044620166, 0.2025765755750013, 0.24348403547297826, 0.16657352249956492, 0.21868791688007838, 0.15927331807148276, 0.16196181848080773, 0.15752286665762463]",51,grid_search
7,5,64,128,256,2,0.5,0.0001,0.0001,64,0.955631399317406,0.9925650557620818,0.9175257731958762,0.9535714285714286,0.5,0.0034129692832764,0.0409556313993174,0.4556313993174061,"[0.48691176842240724, 0.3857400382266325, 0.37532108671524944, 0.3530780462657704, 0.23753892849473393, 0.142516252310837, 0.138449294383035, 0.14535045054029017, 0.4218345354585087, 0.3405604888411129, 0.3090771576937507, 0.305501343572841, 0.30103925571722145, 0.29655397902516756, 0.2912649205502342, 0.29057780521757465]","[0.5793386652614131, 0.4042927821477254, 0.36841516422502923, 0.3499488819277648, 0.323945758469177, 0.20030587855162044, 0.17415819802519047, 0.19356713793946034, 0.46070008713639143, 0.35705560061967734, 0.31897643073038623, 0.30632354025587893, 0.3057208320859707, 0.2998872290958058, 0.2942374258330374, 0.2907551899552345]",52,grid_search
7,5,64,128,256,2,0.5,0.0001,0.0001,128,0.9453924914675768,0.9961685823754788,0.8934707903780069,0.9420289855072465,0.5017064846416383,0.0017064846416382,0.0529010238907849,0.4436860068259385,"[0.5866766042179532, 0.4735090600119697, 0.3767783045768738, 0.3527008295059204, 0.33734489811791313, 0.33296997017330593, 0.2719625383615494, 0.26258661846319836, 0.27522386610507965, 0.18111856198973125, 0.505960633357366, 0.22018645538224113, 0.34063394202126396, 0.3905157711770799, 0.19898848649528292, 0.13894203388028675, 0.23695924050278133, 0.16764681372377607, 0.24714244405428568, 0.23624649312761095, 0.20947521676619849, 0.20833365619182587, 0.20354197836584514, 0.20368715127309164, 0.20323067489597532]","[0.6265245206428297, 0.527346875631448, 0.4111201447067839, 0.37925955653190613, 0.3625262677669525, 0.3519529528690107, 0.3272671690492919, 0.2403986295967391, 0.2420925037427382, 0.18286620960994202, 0.17057743228294633, 0.1810259333614147, 0.15025216939322877, 0.1537299667569724, 0.12348999963565306, 0.10940436680208553, 0.10757985778830269, 0.11250084977258336, 0.10903885497739821, 0.10189005698670041, 0.10772275394110968, 0.10269784080711278, 0.10228736980846434, 0.10977194367936163, 0.10032963289907484]",53,grid_search
7,5,64,256,256,2,0.5,0.01,0.001,32,0.8003412969283277,0.7364130434782609,0.9312714776632304,0.8224582701062215,0.3378839590443686,0.1655290102389078,0.0341296928327645,0.462457337883959,"[0.37161357339584467, 0.3752467686479742, 0.3779290183023973, 0.38415269689126447, 0.36731205293626495, 0.3705898157574914, 0.3576412959532304, 0.6136348482334253, 0.6479806349133, 0.65457212563717, 0.616824161825758, 0.626466329350616, 0.5882204906506971, 0.593583190982992, 0.6056709163116686, 0.603635190111218]","[0.4672270317872365, 0.4263829028967655, 0.4265075786547227, 0.41910919084241893, 0.41426514326171443, 0.4035005590906649, 0.4113207447032134, 0.42591711946509103, 0.6790044976003242, 0.6610270688931147, 0.6375460466652205, 0.6164851152535641, 0.6121309720205538, 0.6124194406650283, 0.6092915166959618, 0.6095723670088884]",54,grid_search
7,5,64,256,256,2,0.5,0.01,0.001,128,0.9129692832764504,0.9166666666666666,0.9072164948453608,0.911917098445596,0.462457337883959,0.0409556313993174,0.046075085324232,0.4505119453924914,"[0.3286992377705044, 0.34346484144528705, 0.3414074215624068, 0.34733768966462875, 0.34356557991769576, 0.32025092509057784, 0.315392490890291, 0.3149307138390011, 0.3127964205212063, 0.2944382694032457, 0.33882694443066913, 0.31883606645796037, 0.31085825628704494, 0.2900581790341271, 0.25725601779090035, 0.3699553410212199, 0.32370803091261124, 0.31809422704908585, 0.30744321478737724, 0.30720070997873944, 0.307210279835595, 0.30667596724298263, 0.30588876869943404, 0.30592960119247437]","[0.4918180135163394, 0.3903344120040084, 0.3782458874312314, 0.38223086432977155, 0.38955804073449335, 0.36891314116391266, 0.35016939676169195, 0.352838214599725, 0.34721354553193756, 0.34293631080425147, 0.4078428031820239, 0.3594740963343418, 0.3460867124976534, 0.33800452857306507, 0.32985949019591015, 0.3480346252520879, 0.3776002553376285, 0.3551660712921258, 0.3486685888333754, 0.3431039840886087, 0.342445047064261, 0.3402149745009162, 0.3375681665810672, 0.34155974198471417]",56,grid_search
