mean,std,min,max,rms,zero_crossing,Sample Entropy,Spectral Entropy,Permutation Entropy,SVD Entropy,LZiv Complexity,label
-0.719191129393653,14.341730350542697,-68.12629701,30.59877585643639,14.359751576133762,35,0.24855857291106645,0.3964132671161117,0.49589902023972793,0.22535583919377877,5.107421875,0
1.3109037050132653,16.227403380454795,-33.83542114,66.29371807506266,16.280266858863623,33,0.20962361452728456,0.429627608138566,0.5083830596480035,0.27499778969101324,6.015625,0
-2.116880722431928,7.919774340989803,-21.71995048,21.09525225865616,8.197805169995465,33,0.3643832087116715,0.43052382194295397,0.5055799424000843,0.2623129303104405,5.341796875,0
0.18573772094743657,7.508759148703291,-25.98455932,25.12900061130433,7.511056014583977,31,0.17479092185791462,0.37165936938624805,0.5044838180022482,0.20732386710973114,5.01953125,0
-0.6661463640568551,6.256128318485251,-31.49866091,19.04139360614619,6.29149366332823,33,0.2334110249452452,0.4368221294917817,0.507522610113954,0.26521249438412337,5.5078125,0
-0.652100487462323,10.192336978441373,-35.13527703,56.580575477920334,10.21317620174312,27,0.09197751160195843,0.41140462366852953,0.5042436479275225,0.2355586202952534,5.0390625,0
0.39313539693449573,12.446922466295728,-52.50891944,41.441723897387135,12.453129499137964,31,0.20800321648885062,0.3950688726976836,0.5045522622082583,0.25206577057680335,5.107421875,0
-2.0328547625373052,8.201128247823641,-29.59055159,21.07400820189816,8.449319678105537,26,0.2849382464953604,0.4072242302875532,0.4935054201770007,0.23608278453536705,5.263671875,0
-0.059900301083183116,10.320933552455086,-30.41876493,23.072593488297528,10.321107374708541,25,0.284656778531549,0.39286304486043633,0.49397151334769074,0.22404266155208025,5.029296875,0
-0.7477519335342669,11.94792189930747,-40.10821574,49.81071673743845,11.971297785372114,31,0.17094008972276414,0.43414352550964264,0.5104806997576561,0.26642112787030275,5.01953125,0
